tstamp	bike	bikeCity	active	repair	missed	comments	description	bc_serial	real_battery	last_communication	last_communication_sim	last_communication_reason	last_rental_changed	last_rental	place_name	lat	lng	lastLat	lastLng	accuracy	location_type
2025-11-20 11:40	41000	408	0	1	0	"Geolocalizada en almacén, pero la bicicleta está desactivada y expuesta en la oficina del concejal.20.04.2025 17:14:03: deactivated automatically because of no communication for 168 hours  20.04.2025 17:15:03: deactivated automatically because of no communication for 168 hours"	""	12550	2816	"2018-09-10 10:58:07"	"2018-09-10 10:58:07"	"BATTERY LOW"	1729337075	1729337075	"Almacen"	28,086446	-15,43699				
2025-11-20 14:03	41002	408	1	0	0	""	""	24517	3776	"2025-11-19 20:52:15"	"2025-11-19 20:52:15"	"PINCODE ENTERED"	1763575078	1763575078	"Parque Santa Catalina"	28,139691	-15,43051	28,139691	-15,43051	0	"move_bike_to"
2025-11-20 14:11	41003	408	1	0	0	""	""	25150	3712	"2025-11-20 09:26:54"	"2025-11-20 09:26:54"	"RECONNECT DUE"	1763453293	1763453293	"San Bernardo"	28,104777285983	-15,419129133224	28,104777285983	-15,419129133224	0	"E"
2025-11-20 12:41	41004	408	0	1	0	"Taller, batería"	""	29281	3344	"2025-10-28 08:25:36"	"2025-10-28 08:25:36"	"PINCODE ENTERED"	1761600718	1761600718	"Bicis para reparar"	28,083718324626	-15,438280105591	28,083718324626	-15,438280105591	0	"move_bike_to"
2025-11-20 14:29	41005	408	1	0	0	""	""	23385	3544	"2025-11-20 15:11:37"	"2025-11-20 15:11:37"	"RETURN"	1763647929	1763647929	"Mercado Central"	28,133144834658	-15,432958602905	28,133144834658	-15,432958602905	0	"E"
2025-11-20 12:41	41009	408	0	0	0	""	""						1708763531	1708763531	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 12:41	41006	408	0	1	0	""	""						1664186537	1664186537	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 14:36	41007	408	1	0	0	""	""	25006	3504	"2025-11-20 09:10:16"	"2025-11-20 09:10:16"	"RETURN"	1763626216	1763626216	"Base Naval"	28,134773251355	-15,429144501686	28,134773251355	-15,429144501686	0	"E"
2025-11-20 12:41	41008	408	0	1	0	""	"11.08.2024 22:07:37: Bicicleta Chirridos, clicks o ruidos sospechosos "						1723406843	1723406843	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 12:41	41010	408	0	1	0	"problemas con candado"	"05.10.2023 14:55:40: Bicicleta candado esta rota "						1696517062	1696517062	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 12:41	41011	408	0	1	0	"cesta palla, la intentaron forzar para sacarla... REVISA Y SACA FOTOS POR SI ACASO SE TRATA DE ACCIDENTE"	""						1647117523	1647117523	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 12:41	41012	408	0	1	0	"Horquilla rota ó como mínimo doblada. La vuelvo a pasar a bicis para reparar, sin motivo aparece hoy en bicis arregladas tras activarla ayer para pruebas."	"30.10.2019 12:15:59: "						1572886298	1572886298	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 12:41	41013	408	0	1	0	"eje pedalier "	""						1713286297	1713286297	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 08:47	41014	408	1	0	0	""	""	83300029686	4016	"2025-11-20 15:40:20"	"2025-11-20 15:40:20"	"HEARTBEAT"	1763618916	1763618916	"C.C. La Minilla"	28,125888885925	-15,438457131386	28,125888885925	-15,438457131386	0	"move_bike_to"
2025-11-20 12:50	41015	408	1	0	0	""	""	25101	3504	"2025-11-20 13:15:25"	"2025-11-20 13:15:25"	"RECONNECT DUE"	1763494325	1763494325	"Plaza de América"	28,129631006083	-15,441225171089	28,129631006083	-15,441225171089	0	"move_bike_to"
2025-11-20 14:20	41016	408	1	1	0	""	""	25104	3472	"2025-11-20 09:58:40"	"2025-11-20 09:58:40"	"RETURN"	1763629121	1763629121	"Torre Las Palmas"	28,129035	-15,429732	28,129035	-15,429732	0	"E"
2025-11-20 14:20	41017	408	1	0	0	""	""	24930	3848	"2025-11-20 15:20:55"	"2025-11-20 15:20:55"	"AUTOMATIC RETURN"	1763648456	1763648456	"Torre Las Palmas"	28,129035	-15,429732	28,129035	-15,429732	0	"E"
2025-11-20 12:41	41018	408	0	1	0	"bateria"	""						1665578627	1665578627	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 12:41	41020	408	0	1	0	"Taller, revisión"	""						1687544181	1687544181	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 12:41	41021	408	0	1	0	"Taller, revisión (revisar comentarios)"	"27.05.2024 15:31:21: Bicicleta Chirridos, clicks o ruidos sospechosos 27.05.2024 10:19:54: cadena roza con el plástico protector y cambios deseegulados"						1716816895	1716816895	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 14:30	41022	408	1	0	0	""	""	23934	3984	"2025-11-20 12:34:58"	"2025-11-20 12:34:58"	"RETURN"	1763638499	1763638499	"Plaza O'Shanahan"	28,118782755842357	-15,424928069114687	28,118782755842357	-15,424928069114687	0	"E"
2025-11-20 12:41	41023	408	0	1	0	"robada 2 marzo"	""						1740991404	1740757739	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 14:12	41024	408	1	0	0	""	""	24405	3576	"2025-11-20 13:57:32"	"2025-11-20 13:57:32"	"PINCODE ENTERED"	1763627477	1763627477	"Torre Woermann"	28,145293506731	-15,429975986481	28,145293506731	-15,429975986481	0	"move_bike_to"
2025-11-20 12:31	41025	408	1	0	0	""	""	22263	3776	"2025-11-19 20:30:54"	"2025-11-19 20:30:54"	"RETURN"	1763580654	1763580654	"Plaza Manuel Becerra"	28,15009	-15,422545	28,15009	-15,422545	0	"E"
2025-11-20 14:11	41027	408	1	0	0	""	""	83300035276	3952	"2025-11-20 15:39:34"	"2025-11-20 15:39:34"	"HEARTBEAT"	1763629135	1763629135	"San Bernardo"	28,104777285983	-15,419129133224	28,104728888889	-15,419141111111	8	""
2025-11-20 14:07	41026	408	1	0	0	""	""	29254	3944	"2025-11-20 08:24:07"	"2025-11-20 08:24:07"	"RETURN"	1763623449	1763623449	"Ayuntamiento"	28,124810222735	-15,428602695465	28,124810222735	-15,428602695465	0	"E"
2025-04-28 14:54	41028	408	0	1	1	"Desaparecida de O'Shanahan"	"07.08.2022 12:45:58: he dejado la bici pero me sale como activa y ya la han usado"	25195	3824	"2022-08-07 11:25:31"	"2022-08-07 11:25:31"	"X"	1662099216	1659904833	"Gestohlen"	0	0				
2025-11-20 14:32	41029	408	1	0	0	""	""	24924	3864	"2025-11-19 19:43:39"	"2025-11-19 19:43:39"	"RETURN"	1763577820	1763577820	"San Telmo"	28,108330873943	-15,417310595512	28,108330873943	-15,417310595512	0	"E"
2025-11-20 10:08	41030	408	1	0	0	""	""	24925	3824	"2025-11-20 10:07:40"	"2025-11-20 10:07:40"	"RECONNECT DUE"	1763131985	1763131985	"Hoya de la Plata"	28,073618022289	-15,417326688766	28,073618022289	-15,417326688766	0	"move_bike_to"
2025-11-20 12:41	41031	408	0	1	0	"revisar cambios y tijas"	""						1687590011	1687590011	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 12:41	41032	408	0	1	0	"rueda trasera"	"04.11.2025 23:16:49: Bicicleta  Cadena suelta  16.10.2025 12:50:15: Cadena suelta. Estación Mercado Central 30.09.2025 23:34:12: La bicicleta número matrícula 410328 está de cambio de velocidad la cadena está suelta  28.09.2025 14:45:51: Bicicleta candado"						1676049411	1676049411	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 14:32	41039	408	1	0	0	""	""	24412	3952	"2025-11-20 08:48:23"	"2025-11-20 08:48:23"	"RETURN"	1763624904	1763624904	"Venegas Usos Múltiples"	28,11231964802152	-15,418528318405153	28,11231964802152	-15,418528318405153	0	"E"
2025-11-20 14:32	41034	408	1	0	0	""	""	83300028417	4016	"2025-11-20 15:32:31"	"2025-11-20 15:32:31"	"HEARTBEAT"	1763642163	1763642163	"San Telmo"	28,108330873943	-15,417310595512	28,108330873943	-15,417310595512	0	"E"
2025-11-20 12:41	41035	408	0	1	0	"Revisar pedales y ejes, batería "	"13.11.2025 21:29:17: cadena caída  13.11.2025 08:22:52: Bicicleta devuelta en santa catalina como se ve en la imagen a las 17:55 pero NO se marco como devuelta y pese a intentarlo, desde la aplicación defectuosa no pude detener el alquiler pese a que no s"						1689688912	1689688912	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 12:41	41036	408	0	1	0	"PEDALIER /RUEDA TRAS"	"09.11.2025 11:01:15: la he querido dejar fuera del cierre ya que estaban todos ocupados y he bajado el cierre y no me deja coger otra 20.10.2025 16:12:31: Bicicleta Rueda pinchada (sin aire) en la parte trasera  18.10.2025 18:43:20: esta rota 14.10.2025 0"						1736410810	1736410809	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 10:53	41037	408	1	0	0	""	""	83300026366	3872	"2025-11-20 15:37:18"	"2025-11-20 15:37:18"	"HEARTBEAT"	1763538825	1763538825	"Paseo de Chil - Av. Escaleritas"	28,125444175223	-15,434530377388	28,125444175223	-15,434530377388	0	"move_bike_to"
2025-11-20 12:41	41040	408	0	1	0	"rueda trasera y ordenador mal"	"05.11.2025 08:58:39: La última marcha no entra 30.10.2025 20:56:45: Bicicleta Marchas (velocidades) defectuosas  25.10.2025 09:37:39: Chirría mucho, falta de lubricación "						1726905015	1726905015	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 12:41	41038	408	0	1	0	"rueda trasera "	"17.11.2025 22:22:32: Bicicleta Marchas (velocidades) defectuosas  31.10.2025 23:37:11: La bicicleta número matrícula 410388 está en la estación de la luz número 42 los cambios de velocidad  26.10.2025 20:38:19: Bicicleta Marchas (velocidades) defectuosas "						1677405032	1677405032	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 12:41	41041	408	0	1	0	"revisar "	"13.11.2025 23:20:12: la bicicleta número matrícula 410419 está en la estación de Torre woermann número 41 16.10.2025 08:39:52: cambios desajustados  timbre no funciona. en la calle secretario Padilla en contradireccion es útil y necesario 13.09.2025 10:01"						1710920103	1710920103	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 14:32	41042	408	1	0	0	""	""	24407	3968	"2025-11-19 18:20:23"	"2025-11-19 18:20:23"	"PINCODE ENTERED"	1763563442	1763563442	"Venegas Usos Múltiples"	28,11231964802152	-15,418528318405153	28,11231964802152	-15,418528318405153	0	"move_bike_to"
2025-11-20 12:41	41043	408	0	1	0	"revisar candado, no detecta cardan, radios traseros muy oxidados"	"12.11.2025 10:41:46: la bicicleta gira en vacio y no engrana 08.11.2025 09:21:33: no abre candado  24.09.2025 23:45:15: La bicicleta número matrícula 410439 está los cambios de velocidad se salió en el lado derecho   22.09.2025 20:00:23: los cambios eran "						1633278227	1633278227	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 12:41	41044	408	0	1	0	"Taller, revisión"	"29.10.2025 01:35:11: mi novia llevaba todo el camino yendo bastante lento y muy cansada, pensaba que era normal ya que no podía coger mi ritmo. todo bien fuimos de mesa y López hasta la laja, cada vez la veía mas cansada y me extrañaba tanto la dificultad"						1687541258	1687541258	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 12:41	41046	408	0	1	0	""	"03.09.2025 17:21:22: hola es la la 410464...no funciona el motor electrico. esta en la plaza manuel becerra rueda trasera rota, pendiente orden de arreglo"						1647242679	1647242679	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 12:41	41049	408	0	1	0	"cerradura no tranca , varios usos fallándo"	"21.08.2024 18:20:47: Returned by employee"						1724260847	1724260847	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 10:52	41047	408	1	0	0	""	""	24934	3792	"2025-11-20 12:46:05"	"2025-11-20 12:46:05"	"RECONNECT DUE"	1763491532	1763491532	"Barranquillo Don Zoilo"	28,119241687924	-15,429648756981	28,119241687924	-15,429648756981	0	"move_bike_to"
2025-11-20 14:39	41048	408	1	0	0	""	""	83300035300	3984	"2025-11-20 15:39:08"	"2025-11-20 15:39:08"	"HEARTBEAT"	1763567263	1763567262	"Cabildo de Gran Canaria"	28,108373459503	-15,420620441437	28,108373459503	-15,420620441437	0	"E"
2025-11-20 12:41	41050	408	0	1	0	"ordenador"	""	30393	3320	"2024-11-27 04:39:23"	"2024-11-27 04:39:23"	"RECONNECT DUE"	1728572954	1728572954	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 12:41	41051	408	0	1	0	"Talller, revisión"	"11.11.2025 17:20:43: se imposibilidad el pedaleo constante  28.10.2025 20:07:15: Bicicleta Marchas (velocidades) defectuosas  27.10.2025 21:02:00: Bicicleta Marchas (velocidades) defectuosas  17.10.2025 14:16:39: 410512 15.10.2025 17:16:03: antes de las 1"						1687537085	1687537085	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 12:41	41052	408	0	1	0	"eje pedalier "	"10.11.2025 09:50:01: Bicicleta Marchas (velocidades) defectuosas  07.11.2025 15:34:16: Bicicleta Marchas (velocidades) defectuosas  06.09.2025 20:48:31: bicicleta eléctrica 410525 con un chirrido extraño, quizás el freno delantero y poca presión en la rue"						1683733134	1683733134	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 12:41	41053	408	0	1	0	"horquilla girada, cables de freno y cambio muertos"	"12.11.2025 09:33:35: motor no se pone en marcha 20.07.2025 14:55:32: la bicicleta es difettosa. fallo de marchas"						1674638092	1674638092	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 12:41	41054	408	0	1	0	"bateria baja"	"18.11.2025 13:25:51: bici 410540 marchas rotas 22.10.2025 20:53:32: Bicicleta Chirridos, clicks o ruidos sospechosos  07.10.2025 17:03:08:  Buenos días, Espero que se encuentren bien.  He colocado la bicicleta en la estación en dos ocasiones, pero parecía"						1658784203	1658784203	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 14:39	41055	408	1	0	0	""	""	24140	3912	"2025-11-20 15:39:59"	"2025-11-20 15:39:59"	"UNPARKING"	1763649313	0	"Villa de Zarauz"	28,084773737202	-15,418946743011	28,084773737202	-15,418946743011	0	"S"
2025-11-20 12:41	41056	408	0	1	0	"Va frenada, no se puede pedalear bien, eje trasero"	"31.10.2025 10:04:19: Bicicleta Marchas (velocidades) defectuosas  24.10.2025 13:27:27: No cambia de marchas. La app no permite introducir el número de vehículo completo, se aporta foto. 21.10.2025 18:42:58: batería llena apero no es eléctrica 410569 13.09"						1698921032	1698921032	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 12:41	41057	408	0	1	0	"vandalismo "	""						1674224913	1674224913	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 12:41	41058	408	0	1	0	"Rueda trasera "	""						1676117776	1676117776	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 14:39	41059	408	1	0	0	""	""	83300029688	4048	"2025-11-20 15:34:02"	"2025-11-20 15:34:02"	"HEARTBEAT"	1763637345	1763637345	"Cabildo de Gran Canaria"	28,108373459503	-15,420620441437	28,108373459503	-15,420620441437	0	"move_bike_to"
2025-11-20 14:20	41060	408	1	0	0	""	""	24085	3768	"2025-11-20 15:16:31"	"2025-11-20 15:16:31"	"RETURN"	1763648191	1763648191	"Torre Las Palmas"	28,129035	-15,429732	28,129035	-15,429732	0	"E"
2025-11-20 12:41	41061	408	0	1	0	"cesta partida y puño del cambio roto "	"06.02.2020 17:35:12: "						1581010512	1581010512	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 14:39	41062	408	1	0	0	""	""	26369	3872	"2025-11-20 13:33:43"	"2025-11-20 13:33:43"	"CODE 3333"	1760265411	1760265411	"Cabildo de Gran Canaria"	28,108373459503	-15,420620441437	28,108373459503	-15,420620441437	0	"move_bike_to"
2025-11-20 14:33	41063	408	1	0	0	""	""	24158	3728	"2025-11-19 20:05:22"	"2025-11-19 20:05:22"	"RETURN"	1763579123	1763579123	"Canódromo"	28,112343305788	-15,43389737606	28,112343305788	-15,43389737606	0	"E"
2025-11-20 12:41	41064	408	0	0	0	"eje pedalier y rueda tras"	"22.09.2024 16:16:06: el eje de los pedales está suelto y el engranaje se mueve"						1727014585	1727014585	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 14:32	41065	408	1	0	0	""	""	24861	3944	"2025-11-19 22:25:17"	"2025-11-19 22:25:17"	"UNPARKING"	1763537986	1763537986	"Venegas Usos Múltiples"	28,11231964802152	-15,418528318405153	28,11231964802152	-15,418528318405153	0	"move_bike_to"
2025-11-20 12:41	41066	408	0	0	0	"pedalier"	""						1718796095	1718796095	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 13:47	41067	408	1	0	0	""	""	24155	3376	"2025-11-20 13:29:11"	"2025-11-20 13:29:11"	"RETURN"	1763641752	1763641752	"Churruca"	28,133756175501	-15,440694093704	28,133756175501	-15,440694093704	0	"E"
2025-11-20 12:41	41068	408	0	1	0	"taller, revisión"	"PEDALIER "						1743631345	1743631345	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 12:41	41069	408	0	1	0	"Batería, revisar paneles publicitarios, deben poner los de Sítycleta"	""						1664355693	1664355693	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 14:36	41070	408	1	0	0	""	""	24376	3848	"2025-11-20 15:22:24"	"2025-11-20 15:22:24"	"RETURN"	1763648545	1763648545	"Base Naval"	28,134773251355	-15,429144501686	28,134773251355	-15,429144501686	0	"E"
2025-11-20 13:54	41071	408	1	0	0	""	""	25074	3920	"2025-11-19 22:32:28"	"2025-11-19 22:32:28"	"RECONNECT DUE"	1763500497	1763500497	"Parque del Estadio Insular"	28,128334	-15,43314	28,128334	-15,43314	0	"E"
2025-11-20 12:41	41072	408	0	1	0	"Taller, batería"	""	24920	3344	"2025-11-07 21:37:34"	"2025-11-07 21:37:34"	"PINCODE ENTERED"	1762454762	1762454762	"Bicis para reparar"	28,083718324626	-15,438280105591	28,083718324626	-15,438280105591	0	"move_bike_to"
2025-11-20 14:29	41073	408	1	0	0	"retrofit"	""	83300026367	4072	"2025-11-20 15:41:10"	"2025-11-20 15:41:10"	"HEARTBEAT"	1763578386	1763578386	"Mercado Central"	28,133144834658	-15,432958602905	28,133175555556	-15,432883333333	12	""
2025-11-20 12:41	41074	408	0	1	0	"Rueda delantera con varios radios rotos"	""						1687785643	1687785643	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 13:54	41075	408	1	0	0	""	""	83300035062	4064	"2025-11-20 15:38:13"	"2025-11-20 15:38:13"	"HEARTBEAT"	1763626616	1763626616	"Parque del Estadio Insular"	28,128334	-15,43314	28,128284444444	-15,433047777778	12	""
2025-04-28 14:54	41076	408	0	0	1	"Desaparecida de Ciudad de la Justicia"	""	25108	3920	"2022-02-22 19:41:16"	"2022-02-22 19:41:16"	"LOW BAT MODE FAST TRACKING"	1646316602	1645597871	"Gestohlen"	0	0				
2025-11-20 14:41	41077	408	1	0	0	""	""	24151	3792	"2025-11-20 14:23:16"	"2025-11-20 14:23:16"	"RETURN"	1763644996	1763644996	"Intermodal El Rincón"	28,128131335185	-15,451251268387	28,128131335185	-15,451251268387	0	"E"
2025-11-20 12:41	41078	408	0	1	0	"PEDALIER "	""						1733430380	1733430380	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 10:49	41079	408	1	0	0	""	""	24863	3656	"2025-11-20 12:24:14"	"2025-11-20 12:24:14"	"RECONNECT DUE"	1763538841	1763538841	"San Cristóbal"	28,086604	-15,416848	28,086604	-15,416848	0	"E"
2025-11-20 12:41	41080	408	0	1	0	"revisar radios rueda delantera"	""						1686812061	1686812061	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 12:41	41081	408	0	1	0	"eje de pedalier muerto "	"15.11.2024 12:02:31: pedales sueltos"						1731668572	1731668572	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 13:37	41082	408	1	0	0	""	""	83300026348	4096	"2025-11-20 15:33:28"	"2025-11-20 15:33:28"	"HEARTBEAT"	1763640314	1763640313	"Plaza de la feria "	28,113630280434	-15,420159101486	28,113655555556	-15,42013	14	""
2025-11-20 12:41	41083	408	0	1	0	"bici eobada revisar cardan roto "	""						1669386205	1669111024	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 12:41	41084	408	0	1	0	"Batería"	""						1666113114	1666113114	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 12:41	41085	408	0	1	0	"eje pedalier "	""						1724860853	1724860853	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 13:05	41086	408	1	0	0	""	""	24675	3872	"2025-11-20 14:01:22"	"2025-11-20 14:01:22"	"PHONE AND PIN"	1763493303	1763493303	"IES Mesa y López"	28,1310928102	-15,439020395279	28,1310928102	-15,439020395279	0	"E"
2025-11-20 12:41	41087	408	0	1	0	"Batería"	""						1672824407	1672824407	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 14:32	41098	408	1	0	0	""	""	29228	3656	"2025-11-20 15:05:10"	"2025-11-20 15:05:10"	"RETURN"	1763647511	1763647511	"San Telmo"	28,108330873943	-15,417310595512	28,108330873943	-15,417310595512	0	"E"
2025-11-20 14:06	41089	408	1	0	0	""	""	24373	3488	"2025-11-20 09:00:20"	"2025-11-20 09:00:20"	"RETURN"	1763625620	1763625620	"Piscina Julio Navarro"	28,12167352205	-15,4299223423	28,12167352205	-15,4299223423	0	"E"
2025-11-20 14:25	41090	408	1	0	0	""	""	83300035301	4008	"2025-11-20 15:37:50"	"2025-11-20 15:37:50"	"HEARTBEAT"	1763648735	1763648735	"León y Castillo"	28,116730977404	-15,422590640526	28,116730977404	-15,422590640526	0	"E"
2025-11-20 12:41	41091	408	0	1	0	"cardan roto"	""						1677260917	1677260917	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 12:41	41092	408	0	1	0	"cadena , no carga"	"16.12.2022 09:04:38: Buenos días he tenido un problema con la bicicleta con código 41092 al parecer hay un problema con la cadena y los cambios. Notifico por esta vía ya que la bici la he devuelto apenas las he adquirido en las palmas en la estación del"						1671176329	1671176329	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 12:41	41093	408	0	1	0	"revisar cerradura, varios fallos"	""						1699956373	1699956373	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 12:41	41094	408	0	0	1	"Desaparecida el día 22 de Pl. de la Feria, última comunicación a las 22:42 horas con el cierre correcto del último alquiler. Detectada su falta a las 6:30 horas del día 23. Recuperada el día 24 a las 13:15 horas, tras aviso de vecina, en la calle Málaga, 75 (San Cristóbal)"	""	24403	3808	"2022-06-22 23:42:44"	"2022-06-22 23:42:44"	"RETURN"	1677402452	1656051854	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 14:21	41095	408	1	0	0	""	""	24027	3776	"2025-11-20 15:18:50"	"2025-11-20 15:18:50"	"RETURN"	1763648331	1763648331	"Plaza del Pilar"	28,129829699076	-15,445243120193	28,129829699076	-15,445243120193	0	"E"
2025-11-20 12:41	41096	408	0	1	0	"pedalier "	""						1717171938	1717171938	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 14:40	41097	408	1	0	0	""	""	83300028310	4064	"2025-11-20 15:33:05"	"2025-11-20 15:33:05"	"HEARTBEAT"	1763647980	1763647980	"Plaza de España"	28,134802	-15,435001	28,134604444444	-15,435038888889	8	""
2025-11-20 14:40	41097	408	1	0	0	""	""	83300028310	4064	"2025-11-20 15:33:05"	"2025-11-20 15:33:05"	"HEARTBEAT"	1763647980	1763647980	"Plaza de España"	28,134802	-15,435001	28,134802	-15,435001	0	"E"
2025-11-20 12:41	41099	408	0	1	0	"Taller, batería"	""						1687889754	1687889754	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 12:41	41100	408	0	1	0	"pendiente cambio de firmware y cable de placa suelto "	"04.01.2023 11:53:01: Returned by employee"						1674151374	1674151374	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 14:25	41172	408	1	0	0	""	""	23912	3512	"2025-11-20 15:14:04"	"2025-11-20 15:14:04"	"RETURN"	1763648045	1763648045	"León y Castillo"	28,116730977404	-15,422590640526	28,116730977404	-15,422590640526	0	"E"
2025-11-20 12:41	41148	408	0	0	0	""	""						1710283711	1710283711	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 14:21	41146	408	1	0	0	""	""	83300029839	4040	"2025-11-20 15:42:19"	"2025-11-20 15:42:19"	"HEARTBEAT"	1763627485	1763627485	"Plaza del Pilar"	28,129829699076	-15,445243120193	28,130122222222	-15,445245555556	7	""
2025-11-20 12:41	41180	408	0	0	0	"pedalier mal "	""						1707139707	1707139707	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 14:12	41001	408	1	0	0	""	""	83300031742	4040	"2025-11-20 15:38:47"	"2025-11-20 15:38:47"	"HEARTBEAT"	1763647896	1763647896	"Torre Woermann"	28,145293506731	-15,429975986481	28,145564444444	-15,429868888889	8	"merged"
2025-11-20 13:37	41173	408	1	0	0	""	""	24147	3696	"2025-11-20 15:33:01"	"2025-11-20 15:33:01"	"RENTAL STATUS UPDATE"	1763647968	0	"Plaza de la feria "	28,113630280434	-15,420159101486	28,113630280434	-15,420159101486	0	"S"
2025-11-20 12:41	41153	408	0	1	0	"caida del usuario"	"24.07.2022 21:44:40: me caí echarle un vistazo"						1658690603	1658690603	"Bicis para reparar"	28,083718324626	-15,438280105591				
2025-11-20 08:47	41152	408	1	0	0	""	""	83300030959	3928	"2025-11-20 15:42:08"	"2025-11-20 15:42:08"	"HEARTBEAT"	1763396319	1763396319	"C.C. La Minilla"	28,125888885925	-15,438457131386	28,125888885925	-15,438457131386	0	"move_bike_to"
2025-11-20 12:41	41151	408	0	1	0	"Taller, batería"	""	25127	3448	"2025-11-20 10:35:19"	"2025-11-20 10:35:19"	"CODE 3333"	1763133480	1763133480	"Bicis para reparar"	28,083718324626	-15,438280105591	28,083718324626	-15,438280105591	0	"move_bike_to"
2025-11-20 13:37	41165	408	1	0	0	""	""	24354	3872	"2025-11-20 09:05:17"	"2025-11-20 09:05:17"	"RETURN"	1763625918	1763625918	"Plaza de la feria "	28,113630280434	-15,420159101486	28,113630280434	-15,420159101486	0	"E"
2025-11-20 14:39	41190	408	1	0	0	"retrofit"	""	83300028559	4064	"2025-11-20 15:40:09"	"2025-11-20 15:40:09"	"HEARTBEAT"	1763624717	1763624717	"Cabildo de Gran Canaria"	28,108373459503	-15,420620441437	28,108204444444	-15,420744444444	8	""
2025-11-20 14:41	41191	408	1	0	0	""	""	83300029772	4056	"2025-11-20 15:38:08"	"2025-11-20 15:38:08"	"HEARTBEAT"	1763646439	1763646439	"Intermodal El Rincón"	28,128131335185	-15,451251268387	28,128206666667	-15,451304444444	13	""
2025-11-20 14:41	41191	408	1	0	0	""	""	83300029772	4056	"2025-11-20 15:38:08"	"2025-11-20 15:38:08"	"HEARTBEAT"	1763646439	1763646439	"Intermodal El Rincón"	28,128131335185	-15,451251268387	28,128131335185	-15,451251268387	0	"E"
2025-11-20 13:37	41168	408	1	0	0	""	""	29277	3952	"2025-11-20 15:15:16"	"2025-11-20 15:15:16"	"PINCODE ENTERED"	1763648077	0	"Plaza de la feria "	28,113630280434	-15,420159101486	28,113630280434	-15,420159101486	0	"S"
2025-11-20 12:41	41167	408	0	1	0	"holgura rueda trasera "	""						1680724639	1680724639	"Bicis para reparar"	28,083718324626	-15,438280105591				
